tier,arm,depth,conversation_id,question_index,ability,score,context_chars,context_tokens,n_retrieved,response_chars,prompt_tokens,completion_tokens,reader_model,reader_effort,judge_model,judge_effort,config_id
100k,A control,100,15,15,summarization,0.4,53647.0,13412.0,100.0,2520.0,12422.0,2110.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,15,16,temporal_reasoning,1.0,43984.0,10996.0,100.0,96.0,10819.0,110.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,15,17,temporal_reasoning,1.0,43470.0,10868.0,100.0,107.0,10533.0,212.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,16,0,abstention,0.0,50061.0,12515.0,100.0,1959.0,11759.0,936.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,16,1,abstention,1.0,53380.0,13345.0,100.0,56.0,12684.0,292.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,16,2,contradiction_resolution,0.75,49707.0,12427.0,100.0,286.0,11970.0,499.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,16,3,contradiction_resolution,0.625,48097.0,12024.0,100.0,458.0,11170.0,1147.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,16,4,information_extraction,1.0,39642.0,9911.0,100.0,83.0,9999.0,69.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,16,5,information_extraction,1.0,58529.0,14632.0,100.0,957.0,13763.0,721.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,16,6,instruction_following,1.0,43726.0,10932.0,100.0,337.0,10657.0,433.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,16,7,instruction_following,0.0,55613.0,13903.0,100.0,56.0,13001.0,532.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,16,8,knowledge_update,1.0,56122.0,14031.0,100.0,91.0,13051.0,185.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,16,9,knowledge_update,0.0,52442.0,13111.0,100.0,236.0,12504.0,404.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,16,10,multi_session_reasoning,1.0,52733.0,13183.0,100.0,111.0,13017.0,162.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,16,11,multi_session_reasoning,1.0,58136.0,14534.0,100.0,3415.0,13450.0,6490.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,16,12,preference_following,0.5,53109.0,13277.0,100.0,4599.0,12884.0,4797.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,16,13,preference_following,1.0,49338.0,12335.0,100.0,3948.0,11689.0,2808.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,16,14,summarization,0.7857,64733.0,16183.0,100.0,4114.0,14566.0,2376.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,16,15,summarization,0.625,65548.0,16387.0,100.0,6768.0,14868.0,2422.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,16,16,temporal_reasoning,1.0,40493.0,10123.0,100.0,139.0,9863.0,460.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,16,17,temporal_reasoning,1.0,49087.0,12272.0,100.0,191.0,12091.0,273.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,17,0,abstention,0.0,61634.0,15409.0,100.0,330.0,14265.0,590.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,17,1,abstention,1.0,46992.0,11748.0,100.0,56.0,11439.0,103.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,17,2,contradiction_resolution,1.0,48339.0,12085.0,100.0,542.0,11511.0,651.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,17,3,contradiction_resolution,0.5,43533.0,10883.0,100.0,187.0,10622.0,257.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,17,4,information_extraction,1.0,48474.0,12119.0,100.0,115.0,11647.0,30.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,17,5,information_extraction,0.875,54236.0,13559.0,100.0,659.0,12427.0,357.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,17,6,instruction_following,1.0,53190.0,13298.0,100.0,251.0,12529.0,547.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,17,7,instruction_following,1.0,48433.0,12108.0,100.0,239.0,11586.0,340.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,17,8,knowledge_update,1.0,56762.0,14191.0,100.0,341.0,13068.0,608.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,17,9,knowledge_update,1.0,57790.0,14448.0,100.0,164.0,13367.0,274.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,17,10,multi_session_reasoning,1.0,46241.0,11560.0,100.0,91.0,11408.0,141.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,17,11,multi_session_reasoning,0.75,59301.0,14825.0,100.0,748.0,13615.0,2243.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,17,12,preference_following,1.0,54598.0,13650.0,100.0,3708.0,12697.0,2400.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,17,13,preference_following,1.0,58987.0,14747.0,100.0,3208.0,13500.0,2645.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,17,14,summarization,0.7,54876.0,13719.0,100.0,7419.0,12524.0,3588.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,17,15,summarization,0.8,59836.0,14959.0,100.0,7836.0,13704.0,6026.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,17,16,temporal_reasoning,1.0,51351.0,12838.0,100.0,41.0,12367.0,149.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,17,17,temporal_reasoning,0.5,42686.0,10672.0,100.0,130.0,10519.0,285.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,18,0,abstention,0.0,52834.0,13209.0,100.0,752.0,11788.0,629.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,18,1,abstention,0.0,64359.0,16090.0,100.0,790.0,14028.0,699.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,18,2,contradiction_resolution,0.625,49482.0,12371.0,100.0,667.0,11011.0,615.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,18,3,contradiction_resolution,0.875,46510.0,11628.0,100.0,855.0,10578.0,702.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,18,4,information_extraction,1.0,52346.0,13087.0,100.0,75.0,11484.0,77.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,18,5,information_extraction,1.0,50777.0,12694.0,100.0,1381.0,11240.0,757.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,18,6,instruction_following,1.0,39633.0,9908.0,100.0,1599.0,9421.0,1377.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,18,7,instruction_following,1.0,51098.0,12775.0,100.0,108.0,11666.0,29.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,18,8,knowledge_update,0.0,42450.0,10613.0,100.0,84.0,10165.0,159.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,18,9,knowledge_update,1.0,51722.0,12931.0,100.0,97.0,11350.0,148.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,18,10,multi_session_reasoning,1.0,52083.0,13021.0,100.0,143.0,12133.0,169.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,18,11,multi_session_reasoning,1.0,45997.0,11499.0,100.0,208.0,10973.0,542.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,18,12,preference_following,1.0,52770.0,13193.0,100.0,2688.0,11884.0,1615.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,18,13,preference_following,1.0,59037.0,14759.0,100.0,2387.0,13438.0,4076.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,18,14,summarization,0.7,59569.0,14892.0,100.0,2660.0,13126.0,2328.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,18,15,summarization,0.5,43647.0,10912.0,100.0,2625.0,10323.0,1581.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,18,16,temporal_reasoning,1.0,48244.0,12061.0,100.0,126.0,11617.0,173.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,18,17,temporal_reasoning,1.0,40592.0,10148.0,100.0,132.0,9871.0,234.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,19,0,abstention,0.0,57859.0,14465.0,100.0,925.0,13041.0,729.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,19,1,abstention,1.0,59729.0,14932.0,100.0,56.0,13293.0,201.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,19,2,contradiction_resolution,0.75,55520.0,13880.0,100.0,241.0,12317.0,467.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,19,3,contradiction_resolution,0.75,48349.0,12087.0,100.0,554.0,10818.0,653.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,19,4,information_extraction,1.0,36301.0,9075.0,100.0,78.0,8924.0,23.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,19,5,information_extraction,1.0,53241.0,13310.0,100.0,108.0,11827.0,484.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,19,6,instruction_following,1.0,53510.0,13378.0,100.0,5438.0,11975.0,4615.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,19,7,instruction_following,0.0,54171.0,13543.0,100.0,1625.0,11992.0,825.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,19,8,knowledge_update,1.0,60464.0,15116.0,100.0,284.0,13150.0,331.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,19,9,knowledge_update,0.0,58037.0,14509.0,100.0,176.0,13033.0,426.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,19,10,multi_session_reasoning,1.0,45884.0,11471.0,100.0,90.0,10764.0,135.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,19,11,multi_session_reasoning,0.0,55340.0,13835.0,100.0,0.0,0.0,0.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,19,12,preference_following,1.0,53884.0,13471.0,100.0,3180.0,12170.0,1680.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,19,13,preference_following,1.0,52199.0,13050.0,100.0,3283.0,11562.0,1124.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,19,14,summarization,0.5,60909.0,15227.0,100.0,14162.0,13268.0,10076.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,19,15,summarization,0.625,57674.0,14419.0,100.0,8612.0,12521.0,7968.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,19,16,temporal_reasoning,1.0,59142.0,14786.0,100.0,127.0,12932.0,179.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,19,17,temporal_reasoning,1.0,52834.0,13209.0,100.0,159.0,11785.0,268.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,2,0,abstention,1.0,39436.0,9859.0,100.0,56.0,9727.0,170.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,2,1,abstention,0.0,41890.0,10473.0,100.0,1169.0,10000.0,1854.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,2,2,contradiction_resolution,0.5,45631.0,11408.0,100.0,184.0,10903.0,184.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,2,3,contradiction_resolution,0.5,44433.0,11108.0,100.0,411.0,10407.0,288.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,2,4,information_extraction,1.0,46749.0,11687.0,100.0,197.0,11010.0,154.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,2,5,information_extraction,1.0,50432.0,12608.0,100.0,1453.0,11650.0,812.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,2,6,instruction_following,1.0,46953.0,11738.0,100.0,1323.0,10930.0,1335.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,2,7,instruction_following,1.0,53713.0,13428.0,100.0,4252.0,12203.0,1416.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,2,8,knowledge_update,1.0,46119.0,11530.0,100.0,158.0,10843.0,267.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,2,9,knowledge_update,1.0,47706.0,11927.0,100.0,233.0,11102.0,434.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,2,10,multi_session_reasoning,0.0,43671.0,10918.0,100.0,2021.0,10324.0,6638.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,2,11,multi_session_reasoning,1.0,45939.0,11485.0,100.0,256.0,10642.0,299.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,2,12,preference_following,1.0,50614.0,12654.0,100.0,4639.0,11728.0,2663.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,2,13,preference_following,0.5,45811.0,11453.0,100.0,1488.0,10913.0,864.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,2,14,summarization,1.0,50669.0,12667.0,100.0,16543.0,11756.0,6061.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,2,15,summarization,0.75,46374.0,11594.0,100.0,4393.0,10732.0,3458.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,2,16,temporal_reasoning,1.0,45009.0,11252.0,100.0,133.0,10710.0,99.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,2,17,temporal_reasoning,0.25,45938.0,11485.0,100.0,144.0,10947.0,313.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,20,0,abstention,0.0,57307.0,14327.0,100.0,993.0,12862.0,722.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,20,1,abstention,0.0,49211.0,12303.0,100.0,1205.0,12047.0,742.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,20,2,contradiction_resolution,0.375,53524.0,13381.0,100.0,284.0,12006.0,347.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,20,3,contradiction_resolution,1.0,54611.0,13653.0,100.0,493.0,12260.0,410.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,20,4,information_extraction,1.0,33552.0,8388.0,100.0,110.0,8353.0,26.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,20,5,information_extraction,0.875,60166.0,15042.0,100.0,2471.0,13316.0,1488.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,20,6,instruction_following,1.0,58341.0,14585.0,100.0,4513.0,12986.0,2465.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,20,7,instruction_following,1.0,61166.0,15292.0,100.0,139.0,13795.0,224.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,20,8,knowledge_update,0.0,61777.0,15444.0,100.0,173.0,13988.0,207.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,20,9,knowledge_update,0.0,66411.0,16603.0,100.0,306.0,14980.0,341.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,20,10,multi_session_reasoning,0.5,58158.0,14540.0,100.0,341.0,13343.0,1125.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,20,11,multi_session_reasoning,0.875,62974.0,15744.0,100.0,7088.0,14336.0,8172.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,20,12,preference_following,0.75,55077.0,13769.0,100.0,3260.0,12265.0,2202.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,20,13,preference_following,1.0,63631.0,15908.0,100.0,6744.0,13818.0,2829.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,20,14,summarization,0.25,54355.0,13589.0,100.0,3185.0,12401.0,3243.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,20,15,summarization,0.8,57144.0,14286.0,100.0,5533.0,13411.0,3779.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,20,16,temporal_reasoning,0.25,54641.0,13660.0,100.0,221.0,12486.0,278.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,20,17,temporal_reasoning,0.25,54612.0,13653.0,100.0,211.0,12300.0,1090.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,3,0,abstention,0.0,45203.0,11301.0,100.0,904.0,10696.0,706.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,3,1,abstention,0.0,56096.0,14024.0,100.0,1082.0,12727.0,626.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,3,2,contradiction_resolution,0.75,44841.0,11210.0,100.0,619.0,10859.0,341.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,3,3,contradiction_resolution,0.75,47587.0,11897.0,100.0,358.0,11166.0,84.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,3,4,information_extraction,1.0,40702.0,10176.0,100.0,105.0,9911.0,129.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,3,5,information_extraction,1.0,52735.0,13184.0,100.0,1318.0,12266.0,1236.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,3,6,instruction_following,1.0,51407.0,12852.0,100.0,4839.0,12054.0,2165.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,3,7,instruction_following,1.0,53272.0,13318.0,100.0,2124.0,12440.0,818.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,3,8,knowledge_update,1.0,55963.0,13991.0,100.0,141.0,12759.0,488.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,3,9,knowledge_update,1.0,42210.0,10553.0,100.0,75.0,10295.0,189.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,3,10,multi_session_reasoning,1.0,40447.0,10112.0,100.0,84.0,9883.0,157.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,3,11,multi_session_reasoning,0.875,46629.0,11657.0,100.0,6831.0,10827.0,7173.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,3,12,preference_following,0.5,50082.0,12521.0,100.0,19676.0,11834.0,6549.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,3,13,preference_following,1.0,46014.0,11504.0,100.0,8946.0,10958.0,8343.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,3,14,summarization,0.75,42159.0,10540.0,100.0,11926.0,10096.0,5607.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,3,15,summarization,0.4,43757.0,10939.0,100.0,9323.0,10267.0,4001.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,3,16,temporal_reasoning,1.0,47499.0,11875.0,100.0,147.0,11027.0,121.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,3,17,temporal_reasoning,1.0,42571.0,10643.0,100.0,125.0,10140.0,289.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,4,0,abstention,0.0,54085.0,13521.0,100.0,1237.0,13848.0,813.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,4,1,abstention,0.0,56282.0,14071.0,100.0,1070.0,14670.0,696.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,4,2,contradiction_resolution,1.0,49279.0,12320.0,100.0,791.0,12591.0,476.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,4,3,contradiction_resolution,0.75,54455.0,13614.0,100.0,898.0,14190.0,598.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,4,4,information_extraction,1.0,55707.0,13927.0,100.0,967.0,14556.0,820.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,4,5,information_extraction,1.0,52475.0,13119.0,100.0,465.0,13818.0,660.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,4,6,instruction_following,1.0,53866.0,13467.0,100.0,1977.0,14875.0,6316.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,4,7,instruction_following,1.0,56959.0,14240.0,100.0,5580.0,14987.0,8892.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,4,8,knowledge_update,1.0,53668.0,13417.0,100.0,76.0,14292.0,113.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,4,9,knowledge_update,1.0,49400.0,12350.0,100.0,220.0,12485.0,268.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,4,10,multi_session_reasoning,1.0,47745.0,11936.0,100.0,297.0,12370.0,509.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,4,11,multi_session_reasoning,1.0,54840.0,13710.0,100.0,311.0,14294.0,593.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,4,12,preference_following,1.0,49880.0,12470.0,100.0,2046.0,13719.0,2406.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,100,4,13,preference_following,1.0,51797.0,12949.0,100.0,2583.0,13641.0,1300.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
