tier,arm,depth,conversation_id,question_index,ability,score,context_chars,context_tokens,n_retrieved,response_chars,prompt_tokens,completion_tokens,reader_model,reader_effort,judge_model,judge_effort,config_id
1m,B csls,50,32,15,summarization,1.0,30130.0,7533.0,50.0,1838.0,6780.0,889.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,32,16,temporal_reasoning,0.25,20045.0,5011.0,50.0,105.0,5413.0,1468.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,32,17,temporal_reasoning,1.0,25468.0,6367.0,50.0,112.0,6595.0,128.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,33,0,abstention,0.0,28017.0,7004.0,50.0,1660.0,6588.0,942.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,33,1,abstention,1.0,18420.0,4605.0,50.0,56.0,4587.0,97.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,33,2,contradiction_resolution,0.5,22037.0,5509.0,50.0,87.0,5392.0,129.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,33,3,contradiction_resolution,0.375,28580.0,7145.0,50.0,198.0,6632.0,295.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,33,4,information_extraction,1.0,22357.0,5589.0,50.0,645.0,5200.0,553.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,33,5,information_extraction,0.8333,23004.0,5751.0,50.0,1342.0,5339.0,783.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,33,6,instruction_following,0.5,22373.0,5593.0,50.0,1038.0,5395.0,779.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,33,7,instruction_following,1.0,24882.0,6221.0,50.0,1676.0,5798.0,883.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,33,8,knowledge_update,0.5,28272.0,7068.0,50.0,150.0,6350.0,190.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,33,9,knowledge_update,1.0,23212.0,5803.0,50.0,136.0,5549.0,248.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,33,10,multi_session_reasoning,1.0,27512.0,6878.0,50.0,59.0,6229.0,193.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,33,11,multi_session_reasoning,0.8333,28405.0,7101.0,50.0,3194.0,6476.0,4803.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,33,12,preference_following,0.6667,23329.0,5832.0,50.0,2375.0,5616.0,975.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,33,13,preference_following,1.0,26791.0,6698.0,50.0,1607.0,6087.0,1392.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,33,14,summarization,0.5,25849.0,6462.0,50.0,14856.0,6011.0,6651.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,33,15,summarization,0.375,28903.0,7226.0,50.0,12893.0,6695.0,7334.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,33,16,temporal_reasoning,0.0,25997.0,6499.0,50.0,118.0,6148.0,310.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,33,17,temporal_reasoning,0.5,28409.0,7102.0,50.0,77.0,6814.0,118.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,34,0,abstention,1.0,29176.0,7294.0,50.0,56.0,6294.0,134.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,34,1,abstention,1.0,28750.0,7188.0,50.0,56.0,6119.0,104.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,34,2,contradiction_resolution,0.5,19113.0,4778.0,50.0,144.0,4419.0,287.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,34,3,contradiction_resolution,0.5,25083.0,6271.0,50.0,257.0,6037.0,360.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,34,4,information_extraction,0.3333,20254.0,5064.0,50.0,161.0,4854.0,1092.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,34,5,information_extraction,0.8,24337.0,6084.0,50.0,1003.0,5500.0,1240.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,34,6,instruction_following,1.0,21635.0,5409.0,50.0,521.0,5259.0,462.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,34,7,instruction_following,1.0,25411.0,6353.0,50.0,2882.0,5563.0,1035.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,34,8,knowledge_update,1.0,22236.0,5559.0,50.0,172.0,5355.0,435.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,34,9,knowledge_update,1.0,31203.0,7801.0,50.0,98.0,6998.0,93.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,34,10,multi_session_reasoning,0.0,23027.0,5757.0,50.0,174.0,5386.0,1716.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,34,11,multi_session_reasoning,0.625,23824.0,5956.0,50.0,4191.0,5600.0,9489.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,34,12,preference_following,1.0,27218.0,6805.0,50.0,1942.0,5698.0,1077.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,34,13,preference_following,0.75,19595.0,4899.0,50.0,767.0,4536.0,678.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,34,14,summarization,0.5,35034.0,8759.0,50.0,18963.0,7735.0,10257.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,34,15,summarization,0.9,26276.0,6569.0,50.0,3376.0,5618.0,3174.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,34,16,temporal_reasoning,0.5,19584.0,4896.0,50.0,131.0,4474.0,212.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,34,17,temporal_reasoning,1.0,21993.0,5498.0,50.0,126.0,5283.0,326.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,35,0,abstention,1.0,27431.0,6858.0,50.0,56.0,6406.0,157.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,35,1,abstention,1.0,26452.0,6613.0,50.0,56.0,6373.0,311.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,35,2,contradiction_resolution,1.0,21111.0,5278.0,50.0,568.0,5334.0,1164.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,35,3,contradiction_resolution,0.625,24474.0,6119.0,50.0,990.0,5909.0,1243.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,35,4,information_extraction,0.0,25498.0,6375.0,50.0,98.0,6205.0,550.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,35,5,information_extraction,0.0,25537.0,6384.0,50.0,56.0,6089.0,532.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,35,6,instruction_following,1.0,23363.0,5841.0,50.0,1356.0,5416.0,822.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,35,7,instruction_following,1.0,20934.0,5234.0,50.0,1312.0,4852.0,766.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,35,8,knowledge_update,0.0,25403.0,6351.0,50.0,68.0,5969.0,493.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,35,9,knowledge_update,1.0,23324.0,5831.0,50.0,206.0,6067.0,472.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,35,10,multi_session_reasoning,1.0,21997.0,5499.0,50.0,123.0,5503.0,154.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,35,11,multi_session_reasoning,0.5,25938.0,6485.0,50.0,705.0,6086.0,4820.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,35,12,preference_following,1.0,27662.0,6916.0,50.0,4598.0,6566.0,3471.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,35,13,preference_following,1.0,26927.0,6732.0,50.0,3884.0,6257.0,2912.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,35,14,summarization,0.6875,32176.0,8044.0,50.0,21198.0,7160.0,10412.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,35,15,summarization,0.8,24445.0,6111.0,50.0,9193.0,6165.0,10890.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,35,16,temporal_reasoning,1.0,25078.0,6270.0,50.0,146.0,6133.0,103.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,35,17,temporal_reasoning,1.0,22667.0,5667.0,50.0,110.0,5874.0,130.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,4,0,abstention,0.75,26304.0,6576.0,50.0,56.0,6043.0,493.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,4,1,abstention,0.5,23979.0,5995.0,50.0,1507.0,5782.0,1330.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,4,2,contradiction_resolution,0.75,17701.0,4425.0,50.0,990.0,4375.0,771.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,4,3,contradiction_resolution,0.875,23052.0,5763.0,50.0,837.0,5558.0,461.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,4,4,information_extraction,1.0,25916.0,6479.0,50.0,72.0,6277.0,21.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,4,5,information_extraction,0.7,28330.0,7083.0,50.0,2039.0,6389.0,1469.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,4,6,instruction_following,1.0,20169.0,5042.0,50.0,6078.0,4717.0,2792.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,4,7,instruction_following,1.0,26997.0,6749.0,50.0,396.0,6272.0,502.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,4,8,knowledge_update,1.0,24678.0,6170.0,50.0,128.0,5801.0,200.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,4,9,knowledge_update,1.0,22987.0,5747.0,50.0,186.0,5307.0,385.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,4,10,multi_session_reasoning,0.375,21749.0,5437.0,50.0,733.0,5185.0,2229.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,4,11,multi_session_reasoning,0.875,25793.0,6448.0,50.0,5839.0,5747.0,4735.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,4,12,preference_following,0.5,26185.0,6546.0,50.0,1060.0,5972.0,759.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,4,13,preference_following,1.0,25491.0,6373.0,50.0,6263.0,5901.0,3397.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,4,14,summarization,0.75,22591.0,5648.0,50.0,16048.0,5245.0,5805.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,4,15,summarization,0.625,30299.0,7575.0,50.0,22344.0,6661.0,8972.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,4,16,temporal_reasoning,0.0,25246.0,6312.0,50.0,138.0,5573.0,263.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,4,17,temporal_reasoning,0.0,23161.0,5790.0,50.0,56.0,5483.0,268.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,5,0,abstention,1.0,28311.0,7078.0,50.0,56.0,6282.0,163.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,5,1,abstention,0.5,23361.0,5840.0,50.0,566.0,5568.0,660.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,5,2,contradiction_resolution,0.875,24976.0,6244.0,50.0,643.0,5703.0,1170.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,5,3,contradiction_resolution,0.625,22145.0,5536.0,50.0,324.0,4924.0,294.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,5,4,information_extraction,1.0,22042.0,5511.0,50.0,66.0,5306.0,21.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,5,5,information_extraction,0.0,24196.0,6049.0,50.0,906.0,5573.0,1195.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,5,6,instruction_following,1.0,23775.0,5944.0,50.0,2104.0,5402.0,2015.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,5,7,instruction_following,1.0,27947.0,6987.0,50.0,3161.0,6168.0,2676.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,5,8,knowledge_update,0.5,21374.0,5344.0,50.0,354.0,5066.0,1116.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,5,9,knowledge_update,1.0,27650.0,6913.0,50.0,79.0,6436.0,115.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,5,10,multi_session_reasoning,0.4286,23622.0,5906.0,50.0,435.0,5363.0,9434.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,5,11,multi_session_reasoning,0.8,27360.0,6840.0,50.0,10528.0,6072.0,15183.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,5,12,preference_following,0.75,26243.0,6561.0,50.0,8926.0,5890.0,7623.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,5,13,preference_following,1.0,24872.0,6218.0,50.0,5543.0,5733.0,4873.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,5,14,summarization,0.875,22572.0,5643.0,50.0,12387.0,5097.0,4440.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,5,15,summarization,0.75,28624.0,7156.0,50.0,16099.0,6259.0,13556.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,5,16,temporal_reasoning,1.0,23090.0,5773.0,50.0,123.0,5531.0,154.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,5,17,temporal_reasoning,1.0,23305.0,5826.0,50.0,126.0,5661.0,168.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,6,0,abstention,1.0,24113.0,6028.0,50.0,56.0,6848.0,409.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,6,1,abstention,0.0,23548.0,5887.0,50.0,296.0,7596.0,333.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,6,2,contradiction_resolution,0.5,25515.0,6379.0,50.0,795.0,7023.0,703.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,6,3,contradiction_resolution,0.625,21982.0,5496.0,50.0,1927.0,5784.0,952.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,6,4,information_extraction,1.0,27395.0,6849.0,50.0,213.0,7986.0,592.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,6,5,information_extraction,0.0,23706.0,5927.0,50.0,81.0,6227.0,309.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,6,6,instruction_following,0.0,19908.0,4977.0,50.0,56.0,4859.0,248.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,6,7,instruction_following,1.0,29814.0,7454.0,50.0,3833.0,8119.0,1762.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,6,8,knowledge_update,1.0,24600.0,6150.0,50.0,106.0,6216.0,539.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,6,9,knowledge_update,0.0,24418.0,6105.0,50.0,161.0,6266.0,245.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,6,10,multi_session_reasoning,1.0,25564.0,6391.0,50.0,1496.0,6762.0,856.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,6,11,multi_session_reasoning,0.3333,20717.0,5179.0,50.0,113.0,5346.0,414.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,6,12,preference_following,1.0,20043.0,5011.0,50.0,4072.0,5324.0,3315.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,6,13,preference_following,1.0,31536.0,7884.0,50.0,2080.0,8194.0,1071.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,6,14,summarization,0.8,24467.0,6117.0,50.0,5453.0,6774.0,2875.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,6,15,summarization,0.8,23177.0,5794.0,50.0,7776.0,6277.0,6111.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,6,16,temporal_reasoning,0.0,19810.0,4953.0,50.0,193.0,5333.0,4211.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,6,17,temporal_reasoning,0.0,24515.0,6129.0,50.0,508.0,6534.0,1476.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,7,0,abstention,0.0,25493.0,6373.0,50.0,562.0,6543.0,958.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,7,1,abstention,0.0,21166.0,5292.0,50.0,154.0,6128.0,250.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,7,2,contradiction_resolution,1.0,19524.0,4881.0,50.0,377.0,5475.0,453.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,7,3,contradiction_resolution,1.0,24042.0,6011.0,50.0,603.0,5776.0,666.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,7,4,information_extraction,0.0,25234.0,6309.0,50.0,121.0,7233.0,556.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,7,5,information_extraction,1.0,28334.0,7084.0,50.0,1344.0,7091.0,1409.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,7,6,instruction_following,1.0,31436.0,7859.0,50.0,1484.0,9334.0,912.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,7,7,instruction_following,0.6667,23364.0,5841.0,50.0,1628.0,7042.0,1103.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,7,8,knowledge_update,0.0,26075.0,6519.0,50.0,617.0,7623.0,778.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,7,9,knowledge_update,1.0,21235.0,5309.0,50.0,95.0,5757.0,226.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,7,10,multi_session_reasoning,0.625,27125.0,6781.0,50.0,3053.0,7416.0,5633.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,7,11,multi_session_reasoning,1.0,27968.0,6992.0,50.0,6335.0,7303.0,7937.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,7,12,preference_following,0.25,23527.0,5882.0,50.0,762.0,7667.0,645.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,7,13,preference_following,0.6667,27788.0,6947.0,50.0,1642.0,8958.0,2334.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,7,14,summarization,0.6,23316.0,5829.0,50.0,8564.0,5997.0,3007.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,7,15,summarization,0.6429,26050.0,6513.0,50.0,6095.0,6928.0,4691.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,7,16,temporal_reasoning,0.0,26178.0,6545.0,50.0,56.0,6764.0,99.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,7,17,temporal_reasoning,1.0,26614.0,6654.0,50.0,348.0,8082.0,414.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,8,0,abstention,0.5,21224.0,5306.0,50.0,478.0,5943.0,465.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,8,1,abstention,0.0,23087.0,5772.0,50.0,1370.0,5992.0,836.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,8,2,contradiction_resolution,0.25,25517.0,6379.0,50.0,632.0,7244.0,517.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,8,3,contradiction_resolution,0.5,22274.0,5569.0,50.0,640.0,6784.0,779.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,8,4,information_extraction,1.0,25258.0,6315.0,50.0,173.0,6491.0,477.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,8,5,information_extraction,1.0,28459.0,7115.0,50.0,80.0,8553.0,103.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,8,6,instruction_following,1.0,25069.0,6267.0,50.0,6189.0,6878.0,4845.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,8,7,instruction_following,1.0,22667.0,5667.0,50.0,538.0,6366.0,335.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,8,8,knowledge_update,0.75,19113.0,4778.0,50.0,181.0,5949.0,564.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,8,9,knowledge_update,1.0,24736.0,6184.0,50.0,110.0,6726.0,210.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,8,10,multi_session_reasoning,1.0,26671.0,6668.0,50.0,1059.0,8185.0,789.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,8,11,multi_session_reasoning,0.75,25545.0,6386.0,50.0,6265.0,7296.0,5201.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,8,12,preference_following,1.0,22538.0,5635.0,50.0,1707.0,7100.0,1146.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,8,13,preference_following,1.0,18875.0,4719.0,50.0,1617.0,5350.0,1074.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,8,14,summarization,0.9,24631.0,6158.0,50.0,7851.0,6832.0,4424.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,8,15,summarization,0.625,24739.0,6185.0,50.0,9167.0,6096.0,4252.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,8,16,temporal_reasoning,0.0,25101.0,6275.0,50.0,56.0,7035.0,1568.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,8,17,temporal_reasoning,0.0,21304.0,5326.0,50.0,380.0,6358.0,479.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,9,0,abstention,1.0,24606.0,6152.0,50.0,56.0,6232.0,177.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
